Gauge,Gauge Address,User,User VE weight %,Vote % used,Snapshot timestamp
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x3e8c91472fC50A8528e448FF501AF9bf8C00Cceb,0.0020094694187335815,60%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x2Be237c75A2730B5EbAE1dE8F066CF57F59d12FE,0.016599844848003042,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xc2AA39a914c55B1d86Aac2d41cc09E15ba28adC8,0.010562531297719448,50%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x2E216eF129f7446463D4865Df65576Df96e4308E,0.005440022095686148,20%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xF0C481024B0097916fB9aC0156cc8fB08A29F9F7,0.004852422906132257,25%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xE2B79BF57d239d114FcCF0e51E9a084b0BF3Acf1,0.00010724878127984922,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x25270EEae3ad2c6780Bda16Dd24933d416454B01,0.00011615652766794194,10%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x4a895D96c988ac0d47de1aE4E6F20Dfc5fB51c2A,0.0006567434468068936,25%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xC844E702F33F82baE0A5C70d6942ffd067c4D3CC,0.0006923966378261125,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x84A51c92a653dc0e6AE11C9D873C55Ee7Af62106,0.0037576967374926117,50%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x69e02D001146A86d4E2995F9eCf906265aA77d85,0.029309839239835107,40%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x568d716fCC14966b53090428056f0525D6845bb9,0.00008948044432956548,92.2%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x771D1A7D23D30F9030bC607a559Ce3e7496D8422,0.0719674223752903,20%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x6CDce269a08Ae6deFb78Bb7A42c818118882Ab22,0.014667536100035544,100%,
