Gauge,Gauge Address,User,User VE weight %,Vote % used,Snapshot timestamp
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x7da23BC4a403CAd82A8FFA90CcD4E15c94850443,0.0016630894530195834,50%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x0075e788EB9cD476C2f2c13c0c7ef6e52DA8fcbF,0.0000870217158432923,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x154A1799C339F1D2EaB56b46A5985D79F9C42874,0.0006915961815118678,10%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x4B0E0a664d5763Ba8d2aD434a4A565DC0D409900,0.0034827526706638343,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x5D166006367856A7D8028f822c7c236f9EFA7A8D,0.1444135237774644,10%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x1fc7ba83E89BB974FE2D249dFa115A868dc864e5,0.00006155198660987841,5%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0xBa9f68316932aE306806df192455e011aF78ea1a,0.018562594369244925,15%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x8F25818ff64Be1abee91ABca70c306B33b602062,0.000002571066913644879,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0xe06500F6B2C463CB0fc384251ecC3e49001c696d,0.0016487862925490013,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0xbE1d324841B8310C6196514b23D8A7c04CD8282b,0.0017957853069762901,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x37e014215902BA306dA13464A613F2E38578A6d0,0.0017687638511630034,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x51dC3dD3Ff9a10B2842b51f1d655F26A86301b54,0.0008364242229560817,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0xc1a17F2fd7DB9adf67De8a8F331d682923090Feb,0.006397193380903977,5%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x91C05e14F60c759398056EC06c1e44EB0d431817,0.00018974600372725106,15%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x73CbDF131364A3b8dc6110a6037ABA1F868167Ee,0.0000012319695626524222,85%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0xF24A6E2E1971b006f72a2eA061A45E1961F46189,0.0067747285478709385,100%,
50SWORD-50ETH-gauge,0x148708d34F797473Cad01AC113CFD4208a57C081,0x1a61Bf28f66451bd43E7be5fb788A2B1F5f4231f,0.02025140433165079,100%,
