Gauge,Gauge Address,User,User VE weight %,Vote % used,Snapshot timestamp
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x154A1799C339F1D2EaB56b46A5985D79F9C42874,0.0006915961815118678,40%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x227c79a7464f08ea8aa5D9f8B22AA63ADeC79a9b,0.04413307825433147,30%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x1497CDa922C44Ca3A767a1744D50c5E38C47fEE8,0.000022781365045559103,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x355ebeCaa9637140cBD0559AC5F522fF5ac77f9d,0.0000031483666605944083,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x58658836e5389a9F62DeE633d6733c7747872210,0.0001734846735695774,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x048A6885aa828a287C7a2DCB6eA47d5c9b5e03be,0.008899676107872649,25%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x5D166006367856A7D8028f822c7c236f9EFA7A8D,0.1444135237774644,30%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xdA7a763BDE6ee9cafc3876eF33D67F8EED7891F7,0.13353307753577284,42.5%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xBa9f68316932aE306806df192455e011aF78ea1a,0.018562594369244925,25%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x2E216eF129f7446463D4865Df65576Df96e4308E,0.004939941604186542,70%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x4D98D36Ae16Fa325bC13A9cC15d64648bDA42D8c,0.009433076201382664,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xA1094C4d9b850FC4CCE29ed14Df184Bc4752078e,0.00033870037279019617,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xee02B046b42768e1Ba2FB32d97d55824f3eb6E51,0.008986499439432104,28.999999999999996%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x19868B43Cc7e16f8a928c500400D24f1B5F2DcfF,0.0013133464862146171,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x8089186e8B3f7d79B8AEaB6D6d120C4214D464e8,0.00012713062945371646,71%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xc2AA39a914c55B1d86Aac2d41cc09E15ba28adC8,0.009714954835567897,47%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xC3530D160B48F19c14FEc76F4C206441bA265c95,0.008651567821709106,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x333C91876481F9e913367abC67eDe7B46985f7f7,0.00011229937878175801,12.8%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xc1a17F2fd7DB9adf67De8a8F331d682923090Feb,0.006397193380903977,45%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x7F6f11Fe804622f546c9E925f11e073d217321a7,0.0004997281062613124,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x10ee200eCCcFaA6046a1769cA5563c07CB8ab2B8,0.00006810493701270865,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x3e8c91472fC50A8528e448FF501AF9bf8C00Cceb,0.002367484187247351,10%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xC66EFB4b2F4428e9d16f722B5c29c4cbebDEE9fA,0.000004060936707104165,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0xd5C49c80cBeA2d5af7C4BEe4Ac2ce3f85A34A899,0.015746809035406668,100%,
50VRTK-50BUSD-gauge,0x8601DFCeE55E9e238f7ED7c42f8E46a7779e3f6f,0x3c58860b8019E6455A8dfdebE6eA845Ef9b3e3a0,0.00295205483728522,100%,
