Gauge,Gauge Address,User,User VE weight %,Vote % used,Snapshot timestamp
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x02968341f7A519A446AfbdAf4bd439e5f27b612A,0.0000829980581110498,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x227c79a7464f08ea8aa5D9f8B22AA63ADeC79a9b,0.01421574503163353,20%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x8b8535c33783752FfbDB461865FdcA1f26F74E4A,0.005822461987481702,50%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xB125834C370215Be4F42fAcEDa15407910b0A4D3,0.00014302343942693065,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x04DfFDe6ca95b0c002345014745bd75fbF7523Ce,0.003420705680820167,50%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xC3530D160B48F19c14FEc76F4C206441bA265c95,0.029378348355828154,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x7efDEc1D3fa35a11906928c5B4416c5c8eBb8ff6,0.0005750579740686739,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x28A143B4Ed91934AC11270D99dC5896299bFd04b,0.0057728113634291514,75%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xD4E552eb8302a877390E54fC3Ce9a268B3df91A1,0.00013116657397871547,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x3e8c91472fC50A8528e448FF501AF9bf8C00Cceb,0.0005935843263268251,50%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xc2AA39a914c55B1d86Aac2d41cc09E15ba28adC8,0.0011464106776927728,75%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xFD6e577bc642238e1E091432Eec1a9f83fBBe03b,0.0016481042968256939,50%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x4D98D36Ae16Fa325bC13A9cC15d64648bDA42D8c,0.0007752628218189216,50%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x569bbc59d52907E2FaF7DFa272A9a4EE0BA589a2,0.011426313018323392,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xe92e71714cF612485Aa9f0BE316a3D5E98906435,0.0028626919508247593,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xee02B046b42768e1Ba2FB32d97d55824f3eb6E51,0.007744585682923487,50%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0xe06500F6B2C463CB0fc384251ecC3e49001c696d,0.0011702505458594161,40%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x6d8a9F1cfBa155186eF8ca10A2C66879655759cd,0.00020823619937227177,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x98fb5b87F14529D82f0b91663a2d08EC88F28812,0.000027419001341005553,100%,
70-ASHARE-30-BUSD-gauge,0xE7A9d3F14A19E6CF1C482aB0e8c7aE40b40a61c0,0x13fF91fE8475997f1e2Ef53ae7973B3FDcCE0426,0.0000037052704489845977,100%,
