Gauge,Gauge Address,User,User VE weight %,Vote % used,Snapshot timestamp
70LSHARE-30DAI-gauge,0x9C4e2444d40508dF540466cCBD83855e39E5972B,0x771D1A7D23D30F9030bC607a559Ce3e7496D8422,0.09769129278543634,5%,"Thu, 16 Feb 2023 00:00:00 GMT"
70LSHARE-30DAI-gauge,0x9C4e2444d40508dF540466cCBD83855e39E5972B,0xCe53076A174312c06dAfA8dDCcD826Ff2e76500c,0.00010795022045603885,100%,"Thu, 16 Feb 2023 00:00:00 GMT"
70LSHARE-30DAI-gauge,0x9C4e2444d40508dF540466cCBD83855e39E5972B,0xe547446348DF88a45ddF14c8EA7474C714850281,0.017798533646845166,5%,"Thu, 16 Feb 2023 00:00:00 GMT"
70LSHARE-30DAI-gauge,0x9C4e2444d40508dF540466cCBD83855e39E5972B,0x19b893a8c7C49407420e856aa38C84B4f046C8d0,0.000019389064620674954,100%,"Thu, 16 Feb 2023 00:00:00 GMT"
70LSHARE-30DAI-gauge,0x9C4e2444d40508dF540466cCBD83855e39E5972B,0xA3a758D2Bb94db24d5A6Ebe3e002f59F592d61f6,0.00003669076546111741,4%,"Thu, 16 Feb 2023 00:00:00 GMT"
70LSHARE-30DAI-gauge,0x9C4e2444d40508dF540466cCBD83855e39E5972B,0x1a61Bf28f66451bd43E7be5fb788A2B1F5f4231f,0.011622813377279063,0%,"Thu, 16 Feb 2023 00:00:00 GMT"
