Gauge,Gauge Address,User,User VE weight %,Vote % used,Snapshot timestamp
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0xEbE3e42e2aDD2a7D4d5FB2B35793ABf389393855,0.000019763340253298952,100%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0xc911fAAa3e4755A5aA451f394295062E0Ae623d1,0.004326310159806217,100%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x8b8535c33783752FfbDB461865FdcA1f26F74E4A,0.005686596747434782,60%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x8089186e8B3f7d79B8AEaB6D6d120C4214D464e8,0.00044056974906479156,28.000000000000004%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x7a96a49418A101f63731AE1af8e1995bE7B13F38,0.00003368751179579076,50%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x679641F9450609D2Ca03B2C468AC8631f87d8Ee6,0.000037339046093379184,1%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x3e8c91472fC50A8528e448FF501AF9bf8C00Cceb,0.002576159025463991,30%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x111fbf7b389e024d09F35fb091D7D4479b321B0A,0.004993245888530031,90%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0xf7fa6A0642E2593F7BDd7b2E0A2673600d53BBE9,0.0024058472592732743,50%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x453227d4be3D8aB37F38E71a266ACF7A71d76173,0.0016343581359724623,100%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0xB7BbEa1200426defa0b7b76E3D23CF3DFDfBF21A,0.0007668940928007088,100%,
50VRTK-25ETH-25BTC-gauge,0x9DAb43a1D850eC820C88a19561C1fD87dEC09193,0x771D1A7D23D30F9030bC607a559Ce3e7496D8422,0.0867240745913038,10%,
